UACE,NAME,POP,HOUSING,AREALAND,AREALANDSQMI,AREAWATER,AREAWATERSQMI,POPDEN,
81820,"Sidney, NE"," 6,232 "," 3,154 "," 11,493,826 ", 4.44 , 680 , 0.00 ," 1,404.30 ",
81847,"Sidney, NY"," 4,247 "," 2,295 "," 7,290,603 ", 2.81 ," 7,950 ", 0.00 ," 1,508.75 ",
81874,"Sidney, OH"," 20,734 "," 9,280 "," 27,091,529 ", 10.46 ," 274,031 ", 0.11 ," 1,982.20 ",
81901,"Sierra Vista, AZ"," 54,274 "," 24,495 "," 73,252,360 ", 28.28 ," 35,908 ", 0.01 ," 1,918.97 ",
81928,"Sikeston, MO"," 17,683 "," 7,951 "," 34,053,505 ", 13.15 ," 35,951 ", 0.01 ," 1,344.91 ",
81955,"Siler City, NC"," 8,616 "," 3,228 "," 13,376,176 ", 5.16 ," 37,820 ", 0.01 ," 1,668.29 ",
81982,"Siloam Springs, AR--OK"," 18,027 "," 6,734 "," 24,637,357 ", 9.51 ," 189,654 ", 0.07 ," 1,895.08 ",
82009,"Silsbee, TX"," 9,234 "," 4,130 "," 31,325,736 ", 12.09 ," 183,333 ", 0.07 , 763.46 ,
82036,"Silver City, NM"," 11,817 "," 6,002 "," 27,849,226 ", 10.75 ," 57,914 ", 0.02 ," 1,098.99 ",
82063,"Silver Creek, NY"," 3,566 "," 2,044 "," 6,375,508 ", 2.46 ," 6,643 ", 0.00 ," 1,448.65 ",
82076,"Silver Lakes, CA"," 5,908 "," 2,649 "," 5,485,415 ", 2.12 ," 1,031,337 ", 0.40 ," 2,789.52 ",
82090,"Silverthorne--Keystone, CO"," 13,867 "," 11,960 "," 28,813,972 ", 11.13 ," 258,421 ", 0.10 ," 1,246.46 ",
82117,"Silverton, OR"," 10,909 "," 4,306 "," 9,500,499 ", 3.67 ," 42,776 ", 0.02 ," 2,973.97 ",
82144,"Simi Valley, CA"," 127,364 "," 44,405 "," 81,914,688 ", 31.63 ," 1,818,681 ", 0.70 ," 4,027.01 ",
82171,"Sinton, TX"," 5,661 "," 2,203 "," 6,005,422 ", 2.32 ,0.00,0.00," 2,441.45 ",
82198,"Sioux Center, IA"," 8,222 "," 2,664 "," 14,427,717 ", 5.57 ,0.00,0.00," 1,475.97 ",
82225,"Sioux City, IA--NE--SD"," 113,066 "," 44,463 "," 142,539,898 ", 55.03 ," 2,478,312 ", 0.96 ," 2,054.44 ",
82252,"Sioux Falls, SD"," 194,283 "," 84,183 "," 175,859,060 ", 67.90 ," 1,084,142 ", 0.42 ," 2,861.33 ",
82306,"Sitka, AK"," 7,668 "," 3,663 "," 17,077,399 ", 6.59 ," 3,677,390 ", 1.42 ," 1,162.94 ",
82360,"Skiatook, OK"," 7,342 "," 2,998 "," 10,750,011 ", 4.15 ," 89,036 ", 0.03 ," 1,768.90 ",
82387,"Skowhegan, ME"," 4,795 "," 2,437 "," 7,583,179 ", 2.93 ," 15,925 ", 0.01 ," 1,637.70 ",
82401,"Slatington, PA"," 8,362 "," 3,751 "," 10,035,771 ", 3.87 ," 48,102 ", 0.02 ," 2,158.03 ",
82414,"Slaton, TX"," 5,678 "," 2,464 "," 7,125,449 ", 2.75 ," 30,586 ", 0.01 ," 2,063.86 ",
82468,"Slidell, LA"," 91,587 "," 38,048 "," 136,057,723 ", 52.53 ," 8,337,825 ", 3.22 ," 1,743.45 ",
82495,"Slippery Rock, PA"," 7,226 "," 2,905 "," 11,725,511 ", 4.53 ," 13,191 ", 0.01 ," 1,596.11 ",
82522,"Smithfield, NC"," 21,921 "," 9,420 "," 44,054,891 ", 17.01 ," 103,547 ", 0.04 ," 1,288.74 ",
82549,"Smithfield, VA"," 9,725 "," 4,086 "," 18,439,296 ", 7.12 ," 219,477 ", 0.08 ," 1,365.98 ",
82603,"Smithville, TN"," 4,825 "," 2,062 "," 10,351,594 ", 4.00 ,0.00,0.00," 1,207.22 ",
82641,"Smithville, MO"," 9,684 "," 3,818 "," 17,724,419 ", 6.84 ," 195,667 ", 0.08 ," 1,415.08 ",
82675,"Snoqualmie, WA"," 17,070 "," 5,841 "," 17,595,050 ", 6.79 ," 196,314 ", 0.08 ," 2,512.70 ",
82684,"Snowflake, AZ"," 5,342 "," 1,929 "," 9,831,498 ", 3.80 ,0.00,0.00," 1,407.28 ",
82701,"Snowmass Village, CO"," 2,392 "," 2,048 "," 5,796,956 ", 2.24 ,0.00,0.00," 1,068.71 ",
82711,"Snyder, TX"," 11,547 "," 4,783 "," 18,641,089 ", 7.20 ," 58,466 ", 0.02 ," 1,604.34 ",
82738,"Socorro, NM"," 8,122 "," 3,894 "," 14,035,798 ", 5.42 ,0.00,0.00," 1,498.73 ",
82819,"Soldotna, AK"," 4,646 "," 2,405 "," 13,119,349 ", 5.07 ," 7,710 ", 0.00 , 917.20 ,
82846,"Soledad, CA"," 18,946 "," 4,492 "," 6,264,829 ", 2.42 ," 5,945 ", 0.00 ," 7,832.60 ",
82873,"Solvang--Santa Ynez, CA"," 10,295 "," 4,330 "," 14,194,592 ", 5.48 ," 19,164 ", 0.01 ," 1,878.46 ",
82900,"Somerset, KY"," 30,832 "," 14,671 "," 100,734,842 ", 38.89 ," 1,291,365 ", 0.50 , 792.72 ,
82927,"Somerset, PA"," 10,098 "," 4,655 "," 17,897,695 ", 6.91 ,0.00,0.00," 1,461.29 ",
82981,"Somerton, AZ"," 13,847 "," 4,035 "," 5,246,042 ", 2.03 ," 8,514 ", 0.00 ," 6,836.31 ",
83008,"Sonoma, CA"," 31,479 "," 14,704 "," 36,481,225 ", 14.09 ,0.00,0.00," 2,234.85 ",
83073,"Sonora--Twain Harte, CA"," 29,013 "," 16,017 "," 75,345,224 ", 29.09 ," 541,990 ", 0.21 , 997.32 ,
83080,"Sonterra, TX"," 9,024 "," 3,182 "," 8,032,771 ", 3.10 ," 25,107 ", 0.01 ," 2,909.59 ",
83116,"South Bend, IN--MI"," 278,921 "," 121,637 "," 383,126,435 ", 147.93 ," 7,982,775 ", 3.08 ," 1,885.54 ",
83129,"South Berwick, ME--NH"," 5,584 "," 2,319 "," 10,883,580 ", 4.20 ," 442,577 ", 0.17 ," 1,328.84 ",
83143,"South Boston, VA"," 7,413 "," 3,723 "," 15,997,791 ", 6.18 ," 85,513 ", 0.03 ," 1,200.14 ",
83160,"Southbridge Town, MA"," 20,789 "," 9,359 "," 29,862,528 ", 11.53 ," 947,681 ", 0.37 ," 1,803.04 ",
83251,"South Haven, MI"," 6,357 "," 5,509 "," 24,302,580 ", 9.38 ," 283,534 ", 0.11 , 677.48 ,
83278,"South Hill, VA"," 5,076 "," 2,469 "," 16,117,341 ", 6.22 ," 69,260 ", 0.03 , 815.69 ,
83305,"South Lake Tahoe, CA--NV"," 31,363 "," 23,573 "," 50,321,995 ", 19.43 ," 1,019,628 ", 0.39 ," 1,614.20 ",
83332,"South Lyon--Hamburg--Genoa, MI"," 145,963 "," 61,107 "," 309,518,775 ", 119.51 ," 25,906,977 ", 10.00 ," 1,221.39 ",
83368,"South Paris, ME"," 4,371 "," 2,198 "," 10,521,543 ", 4.06 ," 220,651 ", 0.09 ," 1,075.97 ",
83377,"South Pittsburg--Bridgeport, TN--AL"," 4,687 "," 2,354 "," 14,306,706 ", 5.52 ,0.00,0.00, 848.50 ,
83480,"Sparta, MI"," 5,630 "," 2,382 "," 11,121,921 ", 4.29 ," 25,132 ", 0.01 ," 1,311.07 ",
83494,"Sparta, TN"," 5,691 "," 2,541 "," 18,510,542 ", 7.15 ,0.00,0.00, 796.28 ,
83521,"Sparta, WI"," 10,185 "," 4,461 "," 13,477,187 ", 5.20 ," 1,191 ", 0.00 ," 1,957.31 ",
83548,"Spartanburg, SC"," 196,943 "," 82,772 "," 468,778,791 ", 181.00 ," 3,887,516 ", 1.50 ," 1,088.10 ",
83575,"Spearfish, SD"," 13,206 "," 6,442 "," 20,394,569 ", 7.87 ,0.00,0.00," 1,677.08 ",
83629,"Spencer, IA"," 10,967 "," 5,442 "," 15,862,131 ", 6.12 ," 135,132 ", 0.05 ," 1,790.71 ",
83641,"Spencer, MA"," 8,196 "," 4,097 "," 13,412,859 ", 5.18 ," 1,395,663 ", 0.54 ," 1,582.63 ",
83683,"Spicer--New London, MN"," 3,358 "," 2,213 "," 11,102,999 ", 4.29 ," 4,773,259 ", 1.84 , 783.32 ,
83710,"Spirit Lake, IA"," 12,956 "," 10,781 "," 38,471,381 ", 14.85 ," 4,300,231 ", 1.66 , 872.23 ,
83764,"Spokane, WA"," 447,279 "," 187,977 "," 444,630,903 ", 171.67 ," 5,699,580 ", 2.20 ," 2,605.41 ",
83818,"Spout Springs, NC"," 18,281 "," 6,078 "," 32,803,516 ", 12.67 ," 1,271,149 ", 0.49 ," 1,443.37 ",
83899,"Springfield, IL"," 159,265 "," 77,296 "," 211,702,388 ", 81.74 ," 626,358 ", 0.24 ," 1,948.46 ",
83926,"Springfield, MA--CT"," 442,145 "," 186,392 "," 522,574,324 ", 201.77 ," 17,004,323 ", 6.57 ," 2,191.36 ",
83953,"Springfield, MO"," 282,651 "," 129,736 "," 347,924,580 ", 134.33 ," 274,823 ", 0.11 ," 2,104.08 ",
83980,"Springfield, OH"," 82,369 "," 38,075 "," 116,751,735 ", 45.08 ," 171,686 ", 0.07 ," 1,827.25 ",
83993,"Springfield, TN"," 18,430 "," 7,235 "," 23,208,804 ", 8.96 ,0.00,0.00," 2,056.70 ",
84007,"Springfield, VT"," 5,140 "," 2,660 "," 11,267,289 ", 4.35 ," 278,180 ", 0.11 ," 1,181.52 ",
84024,"Spring Hill, FL"," 169,050 "," 75,458 "," 329,568,649 ", 127.25 ," 12,125,585 ", 4.68 ," 1,328.52 ",
84034,"Spring Hill, KS"," 7,344 "," 2,691 "," 7,949,165 ", 3.07 ," 23,279 ", 0.01 ," 2,392.81 ",
84061,"Springhill, LA"," 5,931 "," 3,103 "," 19,120,649 ", 7.38 ," 101,724 ", 0.04 , 803.38 ,
84088,"Spring Hill, TN"," 60,309 "," 22,018 "," 60,382,092 ", 23.31 ," 44,609 ", 0.02 ," 2,586.85 ",
84169,"Stafford Springs, CT"," 5,107 "," 2,577 "," 13,399,532 ", 5.17 ," 723,752 ", 0.28 , 987.13 ,
84304,"Stansbury Park, UT"," 12,804 "," 3,586 "," 8,131,796 ", 3.14 ," 490,768 ", 0.19 ," 4,078.09 ",
84385,"Stanwood, WA"," 7,678 "," 2,983 "," 7,122,388 ", 2.75 , 205 , 0.00 ," 2,792.03 ",
84429,"Star, ID"," 10,673 "," 3,894 "," 10,041,169 ", 3.88 ," 64,209 ", 0.02 ," 2,752.96 ",
84439,"Starke, FL"," 6,486 "," 2,690 "," 15,212,254 ", 5.87 ,0.00,0.00," 1,104.28 ",
84466,"Starkville, MS"," 32,812 "," 16,188 "," 50,110,444 ", 19.35 ," 293,591 ", 0.11 ," 1,695.91 ",
84493,"State College, PA"," 83,674 "," 33,591 "," 67,129,603 ", 25.92 ," 4,169 ", 0.00 ," 3,228.30 ",
84547,"Statesboro, GA"," 44,488 "," 17,978 "," 73,289,398 ", 28.30 ," 1,800,268 ", 0.70 ," 1,572.17 ",
84574,"Statesville, NC"," 39,829 "," 17,252 "," 97,209,848 ", 37.53 ," 336,087 ", 0.13 ," 1,061.17 ",
84601,"Staunton, IL"," 4,866 "," 2,309 "," 7,942,764 ", 3.07 ," 86,504 ", 0.03 ," 1,586.71 ",
84630,"Staunton--Waynesboro, VA"," 59,065 "," 27,498 "," 101,386,449 ", 39.15 ," 456,468 ", 0.18 ," 1,508.86 ",
84655,"Stayton, OR"," 11,122 "," 4,366 "," 9,928,162 ", 3.83 ,0.00,0.00," 2,901.43 ",
84682,"Steamboat Springs, CO"," 14,455 "," 10,532 "," 26,183,837 ", 10.11 ," 33,083 ", 0.01 ," 1,429.82 ",
84763,"Stephenville, TX"," 20,852 "," 8,447 "," 24,282,134 ", 9.38 ," 11,395 ", 0.00 ," 2,224.12 ",
84790,"Sterling, CO"," 12,278 "," 5,658 "," 14,029,593 ", 5.42 ,0.00,0.00," 2,266.63 ",
84817,"Sterling, IL"," 27,602 "," 13,193 "," 37,845,658 ", 14.61 ," 1,611,579 ", 0.62 ," 1,888.96 ",
84859,"Steubenville--Weirton, OH--WV--PA"," 64,981 "," 31,580 "," 120,028,973 ", 46.34 ," 3,205,592 ", 1.24 ," 1,402.16 ",
84871,"Stevens Point, WI"," 44,185 "," 19,540 "," 65,075,370 ", 25.13 ," 2,747,818 ", 1.06 ," 1,758.56 ",
84905,"Stevensville--Chester--Romancoke, MD"," 18,874 "," 8,258 "," 45,473,982 ", 17.56 ," 4,158,190 ", 1.61 ," 1,074.98 ",
84952,"Stewartville, MN"," 6,635 "," 2,685 "," 7,030,262 ", 2.71 ,0.00,0.00," 2,444.37 ",
85006,"Stillwater, MN--WI"," 31,474 "," 12,975 "," 41,956,816 ", 16.20 ," 1,627,875 ", 0.63 ," 1,942.89 ",
85033,"Stillwater, OK"," 48,237 "," 22,072 "," 64,912,514 ", 25.06 ," 1,220,194 ", 0.47 ," 1,924.64 ",
85087,"Stockton, CA"," 414,847 "," 129,251 "," 239,475,820 ", 92.46 ," 5,324,117 ", 2.06 ," 4,486.67 ",
85114,"Storm Lake, IA"," 11,860 "," 4,117 "," 10,056,589 ", 3.88 ,0.00,0.00," 3,054.44 ",
85141,"Storrs, CT"," 17,747 "," 3,510 "," 20,383,065 ", 7.87 ," 68,659 ", 0.03 ," 2,255.03 ",
85181,"Stoughton, WI"," 15,511 "," 7,015 "," 17,467,795 ", 6.74 ," 203,482 ", 0.08 ," 2,299.85 ",
85195,"Strasburg, VA"," 7,572 "," 3,294 "," 10,592,876 ", 4.09 ," 101,609 ", 0.04 ," 1,851.38 ",
85222,"Streator, IL"," 16,209 "," 7,821 "," 21,040,094 ", 8.12 ," 11,681 ", 0.00 ," 1,995.29 ",
85276,"Sturgeon Bay, WI"," 9,429 "," 5,580 "," 17,922,965 ", 6.92 ," 4,828,995 ", 1.86 ," 1,362.55 ",
85303,"Sturgis, MI"," 11,943 "," 4,927 "," 16,172,004 ", 6.24 , 182 , 0.00 ," 1,912.70 ",
85330,"Sturgis, SD"," 7,076 "," 3,431 "," 10,448,272 ", 4.03 ,0.00,0.00," 1,754.05 ",
85357,"Stuttgart, AR"," 8,132 "," 4,049 "," 15,203,971 ", 5.87 ,0.00,0.00," 1,385.28 ",
85384,"Suffolk, VA"," 42,480 "," 17,157 "," 61,692,056 ", 23.82 ," 1,743,260 ", 0.67 ," 1,783.42 ",
85390,"Sugarmill Woods, FL"," 12,948 "," 7,100 "," 40,706,988 ", 15.72 ," 34,025 ", 0.01 , 823.82 ,
85411,"Sullivan, IL"," 4,414 "," 2,043 "," 7,177,748 ", 2.77 ," 19,468 ", 0.01 ," 1,592.73 ",
85438,"Sullivan, IN"," 4,874 "," 2,446 "," 7,024,747 ", 2.71 ,0.00,0.00," 1,797.02 ",
85465,"Sullivan, MO"," 7,227 "," 3,384 "," 15,907,125 ", 6.14 ,0.00,0.00," 1,176.70 ",
85519,"Sulphur, OK"," 4,847 "," 2,174 "," 8,436,695 ", 3.26 ," 123,948 ", 0.05 ," 1,487.98 ",
85546,"Sulphur Springs, TX"," 14,683 "," 6,547 "," 28,051,656 ", 10.83 ," 476,384 ", 0.18 ," 1,355.67 ",
85573,"Sultan, WA"," 5,665 "," 2,105 "," 7,998,106 ", 3.09 ," 14,961 ", 0.01 ," 1,834.47 ",
85615,"Summerset, SD"," 5,325 "," 2,119 "," 8,813,827 ", 3.40 ," 3,748 ", 0.00 ," 1,564.78 ",
85654,"Summerville, GA"," 10,227 "," 4,185 "," 21,761,110 ", 8.40 ," 18,581 ", 0.01 ," 1,217.21 ",
85681,"Summit Park, UT"," 7,317 "," 2,901 "," 9,357,352 ", 3.61 ,0.00,0.00," 2,025.25 ",
85708,"Sumter, SC"," 68,825 "," 30,795 "," 149,322,066 ", 57.65 ," 1,220,681 ", 0.47 ," 1,193.77 ",
85735,"Sunbury, OH"," 7,017 "," 2,636 "," 8,649,658 ", 3.34 ," 2,983 ", 0.00 ," 2,101.12 ",
85762,"Sunbury, PA"," 28,249 "," 12,642 "," 35,550,407 ", 13.73 ," 196,345 ", 0.08 ," 2,058.05 ",
85779,"Sunderland--South Deerfield, MA"," 5,048 "," 2,540 "," 17,841,926 ", 6.89 ," 10,620 ", 0.00 , 732.78 ,
85789,"Sunnyside, WA"," 17,140 "," 5,081 "," 14,395,164 ", 5.56 ,0.00,0.00," 3,083.84 ",
85870,"Susanville, CA"," 8,995 "," 4,233 "," 8,232,620 ", 3.18 ," 21,602 ", 0.01 ," 2,829.83 ",
85978,"Sutherlin, OR"," 9,656 "," 4,221 "," 13,424,955 ", 5.18 ," 131,818 ", 0.05 ," 1,862.87 ",
86005,"Swainsboro, GA"," 7,251 "," 3,111 "," 20,747,654 ", 8.01 ," 623,037 ", 0.24 , 905.16 ,
86024,"Swansboro--Cedar Point, NC"," 20,542 "," 10,284 "," 65,972,618 ", 25.47 ," 1,303,029 ", 0.50 , 806.45 ,
86071,"Swatara, PA"," 6,312 "," 2,535 "," 12,881,594 ", 4.97 ," 6,918 ", 0.00 ," 1,269.10 ",
86113,"Sweet Home, OR"," 10,088 "," 4,128 "," 13,549,732 ", 5.23 ," 383,187 ", 0.15 ," 1,928.29 ",
86140,"Sweetwater, TN"," 6,468 "," 2,881 "," 18,345,839 ", 7.08 ,0.00,0.00, 913.12 ,
86167,"Sweetwater, TX"," 10,372 "," 5,035 "," 19,549,660 ", 7.55 ," 2,421 ", 0.00 ," 1,374.11 ",
86194,"Sylacauga, AL"," 16,980 "," 8,382 "," 49,864,638 ", 19.25 ," 288,911 ", 0.11 , 881.95 ,
86202,"Sylva, NC"," 5,118 "," 2,497 "," 18,685,451 ", 7.21 ,0.00,0.00, 709.41 ,
86210,"Sullivan--Sylvan Beach, NY"," 3,251 "," 2,348 "," 9,981,330 ", 3.85 ," 104,053 ", 0.04 , 843.58 ,
86248,"Sylvester, GA"," 6,146 "," 2,726 "," 15,165,202 ", 5.86 ," 69,250 ", 0.03 ," 1,049.64 ",
86275,"Syracuse, IN"," 7,393 "," 4,870 "," 17,368,295 ", 6.71 ," 15,347,180 ", 5.93 ," 1,102.46 ",
86302,"Syracuse, NY"," 413,660 "," 183,948 "," 467,581,579 ", 180.53 ," 14,852,304 ", 5.73 ," 2,291.31 ",
86329,"Taft, CA"," 15,022 "," 5,294 "," 9,271,538 ", 3.58 ,0.00,0.00," 4,196.37 ",
86369,"Tafuna--Pago Pago, AS"," 37,652 "," 8,742 "," 38,957,303 ", 15.04 ," 1,628,266 ", 0.63 ," 2,503.21 ",
86383,"Tahlequah, OK"," 17,975 "," 8,286 "," 30,607,480 ", 11.82 ," 247,940 ", 0.10 ," 1,521.03 ",
86437,"Talladega, AL"," 12,609 "," 5,687 "," 26,158,998 ", 10.10 ," 9,219 ", 0.00 ," 1,248.41 ",
86464,"Tallahassee, FL"," 252,934 "," 116,829 "," 324,937,638 ", 125.46 ," 10,615,499 ", 4.10 ," 2,016.07 ",
86518,"Tallulah, LA"," 6,988 "," 3,029 "," 9,703,650 ", 3.75 ,0.00,0.00," 1,865.16 ",
86545,"Tama, IA"," 5,263 "," 2,161 "," 7,428,834 ", 2.87 ,0.00,0.00," 1,834.89 ",
86572,"Tamaqua, PA"," 15,158 "," 7,661 "," 6,535,228 ", 2.52 ,0.00,0.00," 6,007.29 ",
86599,"Tampa--St. Petersburg, FL"," 2,783,045 "," 1,286,258 "," 2,509,539,028 ", 968.94 ," 208,402,499 ", 80.46 ," 2,872.26 ",
86626,"Taneytown, MD"," 7,158 "," 2,813 "," 5,872,084 ", 2.27 ," 22,017 ", 0.01 ," 3,157.16 ",
86653,"Taos, NM"," 15,665 "," 8,607 "," 48,837,322 ", 18.86 ,0.00,0.00, 830.76 ,
86707,"Tarboro, NC"," 12,059 "," 5,743 "," 21,890,078 ", 8.45 ," 44,404 ", 0.02 ," 1,426.80 ",
86734,"Taylor, TX"," 15,147 "," 5,969 "," 18,191,471 ", 7.02 ," 167,477 ", 0.06 ," 2,156.54 ",
86788,"Taylorville, IL"," 11,525 "," 5,784 "," 14,140,551 ", 5.46 ," 241,377 ", 0.09 ," 2,110.92 ",
86815,"Tazewell, VA"," 4,666 "," 2,295 "," 13,417,929 ", 5.18 ," 62,306 ", 0.02 , 900.65 ,
86830,"Tea, SD"," 5,595 "," 1,967 "," 8,446,579 ", 3.26 ,0.00,0.00," 1,715.60 ",
86851,"Tecumseh, MI"," 13,684 "," 5,914 "," 26,229,885 ", 10.13 ," 375,598 ", 0.15 ," 1,351.18 ",
86869,"Tehachapi--Golden Hills, CA"," 17,298 "," 7,041 "," 20,881,984 ", 8.06 ," 51,184 ", 0.02 ," 2,145.47 ",
86950,"Tell City, IN--KY"," 9,541 "," 4,754 "," 13,120,762 ", 5.07 ," 2,897 ", 0.00 ," 1,883.36 ",
86977,"Tellico Village, TN"," 7,156 "," 4,026 "," 17,839,752 ", 6.89 ," 290,322 ", 0.11 ," 1,038.91 ",
86984,"Telluride--Mountain Village, CO"," 4,587 "," 4,347 "," 17,801,696 ", 6.87 ,0.00,0.00, 667.37 ,
87004,"Temecula--Murrieta--Menifee, CA"," 528,991 "," 174,148 "," 389,726,572 ", 150.47 ," 2,337,140 ", 0.90 ," 3,515.49 ",
87058,"Temple, TX"," 114,632 "," 47,995 "," 151,216,886 ", 58.39 ," 542,019 ", 0.21 ," 1,963.38 ",
87139,"Terre Haute, IN"," 79,862 "," 35,852 "," 121,301,131 ", 46.83 ," 1,009,519 ", 0.39 ," 1,705.19 ",
87166,"Terrell, TX"," 16,581 "," 6,180 "," 31,864,140 ", 12.30 ," 11,575 ", 0.00 ," 1,347.74 ",
87193,"Texarkana, TX--AR"," 78,744 "," 35,054 "," 172,594,807 ", 66.64 ," 988,669 ", 0.38 ," 1,181.65 ",
87263,"The Dalles, OR"," 17,398 "," 7,216 "," 19,859,547 ", 7.67 ," 4,751 ", 0.00 ," 2,268.96 ",
87269,"The Pinery, CO"," 14,662 "," 5,025 "," 23,873,087 ", 9.22 ,0.00,0.00," 1,590.68 ",
87285,"The Villages--Lady Lake, FL"," 161,736 "," 98,242 "," 255,167,012 ", 98.52 ," 10,004,321 ", 3.86 ," 1,641.65 ",
87300,"The Woodlands--Conroe, TX"," 402,454 "," 153,788 "," 567,571,240 ", 219.14 ," 3,890,375 ", 1.50 ," 1,836.51 ",
87355,"Thief River Falls, MN"," 8,892 "," 4,535 "," 13,610,404 ", 5.26 ," 398,494 ", 0.15 ," 1,692.10 ",
87382,"Thomaston, GA"," 14,765 "," 6,679 "," 26,843,428 ", 10.36 ," 92,730 ", 0.04 ," 1,424.60 ",
87436,"Thomasville, GA"," 25,231 "," 11,627 "," 57,726,939 ", 22.29 ," 750,892 ", 0.29 ," 1,132.02 ",
87463,"Thomson, GA"," 8,788 "," 3,892 "," 21,459,144 ", 8.29 ," 307,727 ", 0.12 ," 1,060.66 ",
87490,"Thousand Oaks, CA"," 213,986 "," 79,133 "," 207,708,756 ", 80.20 ," 2,666,410 ", 1.03 ," 2,668.26 ",
87517,"Three Rivers, MI"," 10,166 "," 4,365 "," 22,468,471 ", 8.68 ," 1,748,450 ", 0.68 ," 1,171.86 ",
87544,"Thurmont, MD"," 6,789 "," 2,880 "," 9,829,467 ", 3.80 ," 15,610 ", 0.01 ," 1,788.85 ",
87598,"Tiffin, OH"," 20,284 "," 9,154 "," 23,837,894 ", 9.20 ," 357,480 ", 0.14 ," 2,203.86 ",
87625,"Tifton, GA"," 24,580 "," 10,511 "," 47,556,390 ", 18.36 ," 804,652 ", 0.31 ," 1,338.66 ",
87652,"Tillamook, OR"," 6,166 "," 2,712 "," 6,865,964 ", 2.65 ,0.00,0.00," 2,325.95 ",
87659,"Tiltonsville--Brilliant, OH"," 4,115 "," 2,163 "," 8,367,924 ", 3.23 ," 51,902 ", 0.02 ," 1,273.65 ",
87662,"Tippecanoe, IN"," 3,713 "," 3,109 "," 10,708,924 ", 4.13 ," 6,118,051 ", 2.36 , 898.00 ,
87679,"Tipton, IN"," 5,668 "," 2,627 "," 6,274,211 ", 2.42 ,0.00,0.00," 2,339.74 ",
87787,"Titusville, FL"," 62,459 "," 29,966 "," 103,484,130 ", 39.96 ," 306,880 ", 0.12 ," 1,563.22 ",
87814,"Titusville, PA"," 5,219 "," 2,569 "," 5,729,929 ", 2.21 ,0.00,0.00," 2,359.04 ",
87841,"Toccoa, GA"," 11,807 "," 5,219 "," 32,619,202 ", 12.59 ," 83,524 ", 0.03 , 937.48 ,
87868,"Toledo, OH--MI"," 497,952 "," 229,911 "," 623,448,818 ", 240.71 ," 20,293,135 ", 7.84 ," 2,068.64 ",
87922,"Tomah, WI"," 9,818 "," 4,560 "," 18,037,350 ", 6.96 ," 53,724 ", 0.02 ," 1,409.77 ",
88003,"Tonganoxie, KS"," 5,489 "," 2,154 "," 6,996,888 ", 2.70 ," 27,094 ", 0.01 ," 2,031.82 ",
88057,"Tooele, UT"," 34,892 "," 11,507 "," 29,902,374 ", 11.55 ,0.00,0.00," 3,022.16 ",
88084,"Topeka, KS"," 148,956 "," 68,882 "," 218,179,861 ", 84.24 ," 3,524,378 ", 1.36 ," 1,768.24 ",
88111,"Toppenish, WA"," 10,057 "," 2,823 "," 7,984,671 ", 3.08 ,0.00,0.00," 3,262.19 ",
88192,"Torrington, CT"," 35,212 "," 17,184 "," 56,356,547 ", 21.76 ," 1,680,940 ", 0.65 ," 1,618.24 ",
88219,"Torrington, WY"," 6,436 "," 3,187 "," 9,343,047 ", 3.61 , 570 , 0.00 ," 1,784.12 ",
88246,"Towanda, PA"," 4,029 "," 2,069 "," 7,601,686 ", 2.94 ," 53,212 ", 0.02 ," 1,372.73 ",
88280,"Tracy--Mountain House, CA"," 120,912 "," 36,775 "," 70,071,736 ", 27.05 ," 351,998 ", 0.14 ," 4,469.14 ",
88300,"Traverse City--Garfield, MI"," 56,890 "," 28,936 "," 135,757,514 ", 52.42 ," 7,973,273 ", 3.08 ," 1,085.35 ",
88327,"Treasure Lake, PA"," 4,677 "," 2,735 "," 8,598,496 ", 3.32 ," 1,971,539 ", 0.76 ," 1,408.78 ",
88354,"Tremonton, UT"," 11,898 "," 3,904 "," 17,479,565 ", 6.75 ,0.00,0.00," 1,762.95 ",
88435,"Trenton, MO"," 5,426 "," 2,859 "," 11,176,057 ", 4.32 ," 676,365 ", 0.26 ," 1,257.44 ",
88462,"Trenton, NJ"," 370,422 "," 144,898 "," 344,807,881 ", 133.13 ," 6,568,437 ", 2.54 ," 2,782.39 ",
88504,"Tri-City--Myrtle Creek, OR"," 8,656 "," 3,769 "," 12,987,435 ", 5.01 , 516 , 0.00 ," 1,726.20 ",
88516,"Trinidad, CO"," 8,323 "," 4,362 "," 12,309,618 ", 4.75 , 50 , 0.00 ," 1,751.19 ",
88543,"Troy, AL"," 14,466 "," 6,857 "," 25,412,899 ", 9.81 ," 14,983 ", 0.01 ," 1,474.32 ",
88570,"Troy, MO"," 16,669 "," 6,408 "," 23,310,552 ", 9.00 ," 120,944 ", 0.05 ," 1,852.06 ",
88612,"Troy, OH"," 43,259 "," 18,944 "," 55,895,927 ", 21.58 ," 629,205 ", 0.24 ," 2,004.44 ",
88624,"Truckee, CA"," 12,756 "," 11,624 "," 50,131,615 ", 19.36 ," 3,380,566 ", 1.31 , 659.02 ,
88651,"Trumann, AR"," 7,233 "," 3,143 "," 11,073,664 ", 4.28 ,0.00,0.00," 1,691.71 ",
88678,"Truth or Consequences, NM"," 7,713 "," 5,603 "," 21,340,831 ", 8.24 ," 9,874 ", 0.00 , 936.07 ,
