NTD ID,Agency Name,City,State,Primary UZA Name,UZA Area SQ Miles,UZA Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
40082,County of Douglas - Department of Transportation,Douglasville,GA,"Atlanta, GA",2553.04,5100112,41968.0,42437.0,44497.0,44572.0,45468.0,49326.0,46327.0,52087.0,47918.0,52843.0,56325.0,52907.0,57113.0,71695.0,95029.0,114725.0,128186.0,161186.0,172337.0,163034.0,184960.0,191499.0,180078.0,156402.0,147471.0,121832.0,99013.0,96254.0,99967.0,44544.0,26329.0,40589.0,49871.0
40138,Gwinnett County Board of Commissioners - Department of Transportation,Lawrenceville,GA,"Atlanta, GA",2553.04,5100112,,,,,,,,,,,,298062.0,915376.0,1574169.0,1644065.0,2019775.0,2141186.0,2125155.0,2319551.0,2117140.0,2266717.0,2026533.0,1845222.0,1718204.0,1586355.0,1496448.0,1437137.0,1521536.0,1550568.0,927981.0,829167.0,984232.0,1177163.0
42000,Atlanta-Region Transit Link Authority (ATL),Atlanta,GA,"Atlanta, GA",2553.04,5100112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444736.0,660720.0,845274.0
40023,Augusta Richmond County Transit Department (AT) - Transit,Augusta,GA,"Augusta-Richmond County, GA--SC",273.29,431480,2109313.0,2109313.0,1656810.0,1598692.0,1322558.0,1323338.0,1523784.0,1451376.0,1321039.0,1234398.0,1349804.0,1067569.0,962992.0,908364.0,940201.0,955048.0,879257.0,930412.0,665437.0,634243.0,738964.0,737552.0,763753.0,806033.0,809508.0,794501.0,722585.0,688686.0,668888.0,652735.0,530209.0,425251.0,423982.0
40025,Chatham Area Transit Authority (CAT),Savannah,GA,"Savannah, GA",205.85,309466,5423232.0,5300788.0,4877430.0,4631600.0,4085454.0,3606418.0,3457578.0,3660624.0,3800541.0,3816220.0,3549487.0,3796324.0,3733889.0,3845968.0,3882409.0,4007401.0,4322361.0,4124625.0,3792700.0,3878449.0,4123951.0,4559963.0,4391966.0,4407934.0,4451727.0,4376262.0,3941330.0,3909196.0,4069157.0,2961707.0,1775688.0,2456795.0,2286113.0
40027,Pinellas Suncoast Transit Authority (PSTA),Saint Petersburg,FL,"Tampa--St. Petersburg, FL",968.94,2783045,10913951.0,9519806.0,8970883.0,8272503.0,8211816.0,8056734.0,8190510.0,9029111.0,9516895.0,9609588.0,9615184.0,10358546.0,9729914.0,9958623.0,10459635.0,11400399.0,11663754.0,12853691.0,12181545.0,13093493.0,13101512.0,14018425.0,14467510.0,14503728.0,14899026.0,12938859.0,11943129.0,11914283.0,13615634.0,10910819.0,10115445.0,8648138.0,10210124.0
40041,Hillsborough Area Regional Transit Authority (HART),Tampa,FL,"Tampa--St. Petersburg, FL",968.94,2783045,8338543.0,8323705.0,9836509.0,10803594.0,11027117.0,8967661.0,8256463.0,9479149.0,9570201.0,9540883.0,9815034.0,9450976.0,9758542.0,10411441.0,11702292.0,12573699.0,12934590.0,13732018.0,13811295.0,13338142.0,15117154.0,14749634.0,15169660.0,15482666.0,15449662.0,14523002.0,13335761.0,12182690.0,13107600.0,9026968.0,10448184.0,10967535.0,12574593.0
40074,Pasco County Board of County Commissioners - Pasco County Public Transportation,New Port Richey,FL,"Tampa--St. Petersburg, FL",968.94,2783045,17796.0,28607.0,35878.0,86028.0,149496.0,126048.0,150049.0,171973.0,172426.0,222741.0,348006.0,489959.0,588007.0,656652.0,830947.0,921532.0,1028136.0,1124497.0,1008418.0,851315.0,914818.0,1031816.0,1082298.0,1031382.0,917850.0,893867.0,869650.0,889925.0,926771.0,817661.0,590980.0,601717.0,683554.0
40200,Tampa Bay Area Regional Transit Authority (TBARTA),Tampa,FL,"Tampa--St. Petersburg, FL",968.94,2783045,,,,,,,,,,,,,,,,,,,,,208896.0,225536.0,225410.0,205280.0,195154.0,194093.0,192060.0,223601.0,293714.0,251583.0,231952.0,303845.0,393283.0
40028,Lee County - Public Transportation,Fort Myers,FL,"Cape Coral, FL",331.8,599242,1356959.0,1455883.0,1761608.0,1813367.0,1654648.0,1377714.0,1521034.0,1736381.0,1930598.0,2356501.0,2422298.0,2367952.0,2474440.0,2654292.0,2974648.0,3063896.0,3196760.0,3222384.0,3173829.0,3139615.0,3342039.0,3895816.0,4224194.0,4094972.0,3873550.0,3481742.0,3299697.0,3326605.0,3180902.0,2373318.0,1838993.0,2231974.0,1742894.0
40029,Broward County Board of County Commissioners (BCT),Fort Lauderdale,FL,"Miami--Fort Lauderdale, FL",1244.18,6077522,19971381.0,21071289.0,22300257.0,23490832.0,23967275.0,24222204.0,26348837.0,26655590.0,27348128.0,28469908.0,32442539.0,33953895.0,37176625.0,40327994.0,41590395.0,40637984.0,42442268.0,39665062.0,37720691.0,37354511.0,36629336.0,38634128.0,38792428.0,38785678.0,37809246.0,33373580.0,29764400.0,28641675.0,27300455.0,18459193.0,15560360.0,20777709.0,23209964.0
40034,County of Miami-Dade (DTPW) - Transportation & Public Works,Miami,FL,"Miami--Fort Lauderdale, FL",1244.18,6077522,73415297.0,72297244.0,87503501.0,81702856.0,80839245.0,79800435.0,80192231.0,79831510.0,81483944.0,84131473.0,84005249.0,81891426.0,85082037.0,98543451.0,103232388.0,107094084.0,111263859.0,114802110.0,103504590.0,97230319.0,104619504.0,107339867.0,111442186.0,110770975.0,106257006.0,98962300.0,89465160.0,81940228.0,79578621.0,56397179.0,51159781.0,56114884.0,77961885.0
40037,"Board of County Commissioners, Palm Beach County",West Palm Beach,FL,"Miami--Fort Lauderdale, FL",1244.18,6077522,2743374.0,2755985.0,2782119.0,2782119.0,2782119.0,2872180.0,4149102.0,4673047.0,6183737.0,6913561.0,6297153.0,6795039.0,7649864.0,8201134.0,9160907.0,9970563.0,11046504.0,10798100.0,10936346.0,11235733.0,12056979.0,12515228.0,12972081.0,12359076.0,11644819.0,10581570.0,9775152.0,10113027.0,10102791.0,8414322.0,6616122.0,7154568.0,8468040.0
40077,South Florida Regional Transportation Authority (SFRTA),Pompano Beach,FL,"Miami--Fort Lauderdale, FL",1244.18,6077522,1870671.0,2266473.0,2697456.0,2912895.0,2735415.0,2305492.0,2315394.0,2348592.0,2171142.0,2232497.0,2543514.0,2530321.0,2725142.0,2861217.0,3064074.0,2908420.0,3709923.0,4258742.0,4711486.0,4050353.0,4416727.0,4941886.0,5122671.0,5402035.0,5363719.0,5341822.0,5207014.0,5217786.0,5433701.0,4264731.0,2310628.0,3320360.0,4122066.0
44929,City of Fort Lauderdale (TAM) - Transportation and Mobility,Fort Lauderdale,FL,"Miami--Fort Lauderdale, FL",1244.18,6077522,,,,,,,,,,,,,,,,,,,,,,,,14759.0,116353.0,491470.0,332675.0,348243.0,262533.0,167077.0,127757.0,170994.0,218791.0
40030,"City of Gainesville, FL (RTS) - Regional Transit System",Gainesville,FL,"Gainesville, FL",87.7,213748,2635156.0,2635156.0,2424257.0,2424257.0,2145855.0,2184756.0,2445019.0,2959415.0,4412580.0,5203221.0,6340240.0,7220321.0,8135647.0,8096673.0,8078683.0,8600470.0,8975825.0,9043242.0,8979708.0,9417080.0,10009330.0,10701695.0,10883766.0,10865659.0,10302219.0,9747516.0,9513421.0,9405851.0,9255107.0,5636281.0,2952562.0,4357558.0,5170533.0
40031,Lakeland Area Mass Transit District ,Lakeland,FL,"Lakeland, FL",145.93,277915,840091.0,939853.0,1066365.0,1153792.0,1222878.0,1252257.0,1324529.0,1482555.0,1517923.0,1471857.0,1512656.0,1613842.0,1632368.0,1638878.0,1669848.0,1665721.0,1627429.0,1707448.0,1556405.0,1572349.0,1558035.0,1197815.0,1318689.0,1596916.0,1424965.0,1393617.0,1346484.0,1252599.0,1294771.0,855407.0,631000.0,693018.0,848241.0
40035,Central Florida Regional Transportation Authority (LYNX),Orlando,FL,"Orlando, FL",644.61,1853896,9673836.0,10032573.0,11142317.0,12458471.0,14128661.0,15686160.0,17761442.0,19297092.0,20710040.0,21758772.0,22304682.0,21486416.0,22730047.0,23432918.0,24807647.0,25326317.0,26078255.0,27235197.0,24616414.0,25719897.0,28023186.0,29250069.0,29853083.0,30141247.0,29377113.0,27378837.0,26031038.0,25117921.0,25020518.0,17706167.0,14130531.0,16731232.0,18418220.0
40232,Central Florida Commuter Rail,Tallahassee,FL,"Orlando, FL",644.61,1853896,,,,,,,,,,,,,,,,,,,,,,,,169939.0,959037.0,910380.0,901156.0,831460.0,1469654.0,1243563.0,623705.0,868700.0,1001878.0
40036,City of Tallahassee - StarMetro,Tallahassee,FL,"Tallahassee, FL",125.46,252934,3501739.0,3678443.0,3997629.0,3586084.0,3675370.0,3738364.0,3876640.0,3977128.0,4090400.0,3971330.0,3982991.0,4191255.0,4432861.0,4514780.0,4665608.0,4386967.0,4192952.0,4275268.0,4473821.0,4828584.0,4979024.0,4664858.0,4518666.0,4348283.0,3814597.0,3799418.0,3402407.0,3419967.0,3643431.0,2155944.0,1196422.0,2400833.0,2588477.0
40038,"Escambia County Board of County Commissioners, FL (ECAT)",Pensacola,FL,"Pensacola, FL--AL",262.54,390172,1272117.0,1330169.0,1276907.0,1349808.0,1485561.0,1574207.0,1696714.0,1790814.0,1657346.0,1686847.0,1553721.0,1674832.0,1685971.0,1655085.0,1272534.0,1239443.0,1102984.0,1180014.0,1186964.0,1208756.0,1374387.0,1523099.0,1602497.0,1573322.0,1584999.0,1532151.0,1566258.0,1546773.0,1504625.0,1025364.0,772286.0,842731.0,894386.0
40040,Jacksonville Transportation Authority (JTA),Jacksonville,FL,"Jacksonville, FL",573.27,1247374,9747780.0,9923464.0,10020754.0,9722583.0,9255462.0,8795552.0,8669020.0,8741427.0,9188044.0,8954246.0,9217058.0,9250937.0,9749739.0,10194851.0,11086987.0,11669106.0,11192802.0,11140439.0,11061437.0,11597477.0,12639156.0,12706335.0,12677930.0,12596111.0,13325104.0,13317000.0,12659047.0,12093048.0,11614452.0,8024148.0,5921568.0,6112801.0,6678105.0
40042,Birmingham-Jefferson County Transit Authority (MAX),Birmingham,AL,"Birmingham, AL",509.27,774956,6242308.0,6547996.0,6097517.0,5467371.0,5874940.0,3032808.0,,500992.0,2699576.0,2751574.0,2774948.0,2991360.0,3755874.0,4181392.0,3833954.0,3678559.0,3253691.0,3223156.0,2942097.0,2562785.0,2546602.0,2855602.0,3257575.0,3343699.0,3260851.0,3093510.0,2800117.0,3342991.0,3252178.0,2065211.0,1610734.0,1785977.0,1795762.0
40169,Regional Planning Commission of Greater Birmingham (RPCGB) - Planning,Birmingham,AL,"Birmingham, AL",509.27,774956,,,,,,,,,,,,,,,,,,112102.0,105955.0,97658.0,91251.0,94668.0,97228.0,96130.0,84860.0,83624.0,71347.0,75878.0,79333.0,63883.0,46349.0,46444.0,40045.0
40043,City of Mobile (WTS),Mobile,AL,"Mobile, AL",220.75,321907,1835152.0,1814814.0,1700483.0,1561158.0,1049868.0,1106904.0,1072334.0,1015051.0,1207186.0,1258935.0,1237423.0,1229263.0,1180685.0,959448.0,864617.0,945763.0,1039709.0,1198071.0,1215588.0,1188554.0,1189655.0,1184288.0,1366225.0,1273705.0,1220867.0,1113954.0,940637.0,934781.0,938025.0,697485.0,503836.0,495899.0,568192.0
40044,City of Montgomery - Montgomery Transit,Montgomery,AL,"Montgomery, AL",145.1,254348,2106511.0,2057955.0,2607826.0,1661594.0,1663606.0,702562.0,450169.0,238954.0,198210.0,225343.0,456131.0,426061.0,452428.0,642965.0,749554.0,907999.0,1086762.0,1331411.0,1336936.0,1361928.0,1204227.0,1036087.0,958023.0,941559.0,872924.0,785069.0,683199.0,632970.0,602397.0,475808.0,324428.0,344795.0,422109.0
40047,Athens-Clarke County Unified Government (ACCTD) - Transit Department,Athens,GA,"Athens-Clarke County, GA",91.85,143213,1570207.0,1383312.0,1329178.0,1433779.0,1289496.0,1394773.0,1312318.0,1053625.0,1208210.0,1375316.0,1491658.0,798587.0,1434330.0,1488888.0,1492865.0,1476472.0,1536693.0,1680110.0,1847507.0,1789238.0,1866789.0,1798971.0,1733589.0,1649473.0,1562471.0,1515424.0,1560100.0,1549938.0,1280266.0,1343683.0,631657.0,968196.0,1186787.0
40180,University of Georgia (UGA) - Transportation and Parking Services Department.,Athens,GA,"Athens-Clarke County, GA",91.85,143213,,,,,,,,,,,,,,,,,,,9429068.0,9255633.0,9074023.0,10886737.0,11070545.0,10653512.0,11426965.0,8137520.0,5619439.0,5753656.0,5991932.0,4354807.0,885319.0,2531874.0,2941019.0
40051,Town of Chapel Hill - Transit,Chapel Hill,NC,"Durham, NC",183.36,396118,2644187.0,2630983.0,2644063.0,2852678.0,2653753.0,2671202.0,2522646.0,2857066.0,3243149.0,2976620.0,3017244.0,3606445.0,4906399.0,5266211.0,5783800.0,5951609.0,5975874.0,6398761.0,7996088.0,7552486.0,7200748.0,6944066.0,6961414.0,6968503.0,6587382.0,6360210.0,6154280.0,6585698.0,6641553.0,4713325.0,1597066.0,3423392.0,3722063.0
40087,City of Durham - Transportation Department,Durham,NC,"Durham, NC",183.36,396118,993221.0,2224997.0,2735084.0,2936926.0,3031090.0,3033797.0,3078950.0,3137745.0,3243968.0,3634727.0,3973734.0,4723370.0,4123106.0,3991166.0,4519449.0,4530367.0,4766421.0,5014752.0,5281468.0,5059368.0,5824207.0,6502151.0,6540278.0,6524630.0,6360738.0,6122598.0,6515720.0,6935300.0,6765036.0,5777161.0,4518999.0,4862329.0,5754102.0
40108,Research Triangle Regional Public Transportation Authority,Durham,NC,"Durham, NC",183.36,396118,,,,,513797.0,527926.0,648750.0,682500.0,765072.0,875048.0,990929.0,1255164.0,973279.0,1052052.0,1166630.0,1229451.0,1235562.0,1426350.0,1670082.0,1535117.0,1682858.0,1958734.0,2135906.0,2182847.0,2189048.0,2086000.0,1925839.0,1890411.0,1883926.0,1462489.0,1219613.0,1528760.0,1653233.0
40053,Greenville Transit Authority (GTA),Greenville,SC,"Greenville, SC",262.17,387271,1066471.0,1061202.0,1371896.0,1409693.0,1185724.0,953074.0,,349497.0,434305.0,580652.0,726718.0,753517.0,756063.0,754800.0,741203.0,904354.0,840329.0,759474.0,749766.0,702442.0,506726.0,810501.0,864804.0,1005010.0,1084682.0,1061531.0,916108.0,856275.0,808801.0,648142.0,565600.0,662940.0,764307.0
40057,Jackson Transit Authority (JTA),Jackson,TN,"Jackson, TN",47.74,72809,268082.0,276170.0,385335.0,383724.0,389491.0,393955.0,394706.0,540867.0,536831.0,538115.0,536103.0,473178.0,484079.0,483365.0,452293.0,514983.0,515078.0,535656.0,576212.0,595151.0,621194.0,688312.0,635740.0,606430.0,591530.0,566624.0,504281.0,470165.0,446803.0,412010.0,333416.0,289507.0,298840.0
40058,City of Rome (RTD) - Transit Department,Rome,GA,"Rome, GA",44.89,60403,727594.0,759132.0,804384.0,465328.0,418846.0,643785.0,383744.0,732672.0,721360.0,975630.0,952064.0,927690.0,1103176.0,1010596.0,830502.0,611180.0,652706.0,674465.0,718207.0,717446.0,1014181.0,1053720.0,1079010.0,1067810.0,1110249.0,1164297.0,1118401.0,1090576.0,1113342.0,94016.0,98913.0,165010.0,204548.0
40063,Brevard Board of County Commissioners (SCAT),Titusville,FL,"Palm Bay--Melbourne, FL",250.55,510675,721253.0,716170.0,753580.0,788799.0,524994.0,811396.0,795200.0,776658.0,575338.0,734861.0,1019456.0,1135545.0,1296400.0,1428647.0,1458383.0,1486678.0,1618308.0,1802821.0,2016473.0,2237975.0,2460926.0,2644308.0,2883218.0,2921644.0,2910831.0,2748573.0,2554122.0,2628223.0,2335284.0,1771011.0,1606221.0,1734675.0,1855968.0
40071,"City of Huntsville, Alabama - Public Transit",Huntsville,AL,"Huntsville, AL",214.77,329066,400661.0,396814.0,525597.0,550186.0,547013.0,508238.0,586617.0,562234.0,528774.0,515917.0,503862.0,419304.0,414261.0,411237.0,397016.0,389103.0,407485.0,391647.0,405106.0,388458.0,410466.0,491644.0,539266.0,646628.0,708523.0,698062.0,715018.0,741584.0,749063.0,639489.0,549850.0,624512.0,701566.0
40086,Metropolitan Bus Authority (MBA),San Juan,PR,"San Juan, PR",763.6,1844410,24044001.0,20438877.0,18878443.0,18221563.0,17847038.0,17273182.0,19419972.0,22462702.0,25216448.0,28224065.0,31581337.0,31055285.0,31392710.0,30876922.0,28526940.0,22752808.0,18048055.0,14867182.0,18892927.0,11942614.0,9733231.0,10505233.0,10365617.0,8549608.0,6908999.0,4521781.0,3177162.0,3286154.0,3318828.0,2065288.0,876000.0,2119424.0,2486681.0
40094,Alternativa de Transporte Integrado (PRHTA),San Juan,PR,"San Juan, PR",763.6,1844410,,4729494.0,7129517.0,6645394.0,5726533.0,4874555.0,4139355.0,3638669.0,2243140.0,3005446.0,2041420.0,2561534.0,1756221.0,2758847.0,5270844.0,8482881.0,10272922.0,10791188.0,11516737.0,10949906.0,11592391.0,12234726.0,12767882.0,12445529.0,10594581.0,9227572.0,8215414.0,4998498.0,6828506.0,4563987.0,1245272.0,2965186.0,3732115.0
40105,Puerto Rico Highway and Transportation Authority – Público (PRHTA) - Publico,San Juan,PR,"San Juan, PR",763.6,1844410,,,,40616603.0,55804915.0,47465867.0,53619585.0,52572268.0,55998338.0,44191006.0,36009619.0,33744105.0,30974623.0,49278741.0,46050029.0,37957469.0,30491313.0,29029700.0,40059188.0,42134124.0,38705890.0,32670471.0,27021382.0,27881893.0,25796436.0,21353376.0,19555033.0,12888313.0,14414328.0,8385516.0,5123956.0,3507480.0,2942179.0
40175,Puerto Rico Maritime Transport Authority (PRMTA),San Juan,PR,"San Juan, PR",763.6,1844410,,,,,,,,,,,,,,,,,,1825282.0,41656.0,1985446.0,1910448.0,1900073.0,2093744.0000000002,1987345.0,1825597.0,1730311.0,,1249490.0,1626912.0,1523721.0,435009.0,980551.0,1385794.0
40093,City of Greensboro (GTA) - Transit,Greensboro,NC,"Greensboro, NC",169.31,338928,,1670100.0,1602002.0,1629667.0,1764756.0,1734918.0,1746909.0,1553714.0,1726800.0,1758857.0,2012240.0,2163476.0,2131048.0,2480906.0,2891734.0,3205325.0,4004588.0,3933306.0,4044820.0,4190365.0,4610123.0,4887145.0,4822825.0,4655974.0,4494912.0,4147534.0,3972359.0,3698014.0,3465962.0,2773248.0,1960958.0,2184957.0,2263152.0
40173,Piedmont Authority for Regional Transportation (PART),Greensboro,NC,"Greensboro, NC",169.31,338928,,,,,,,,,,,,,,,,,,0.0,724966.0,719474.0,733096.0,813474.0,771293.0,744925.0,757606.0,735843.0,687839.0,681905.0,686982.0,564967.0,282736.0,303606.0,367508.0
40100,Santee Wateree Regional Transportation Authority (SWRTA),Sumter,SC,"Sumter, SC",57.65,68825,,,498592.0,513968.0,523252.0,,625104.0,519995.0,514041.0,,312671.0,278248.0,308768.0,370832.0,353266.0,260913.0,273639.0,253943.0,377514.0,320730.0,326860.0,289151.0,296888.0,221886.0,207598.0,171025.0,157661.0,163605.0,153048.0,143850.0,98711.0,85462.0,89873.0
40110,Charleston Area Regional Transportation Authority (CARTA),North Charleston,SC,"Charleston, SC",339.06,684773,,,,,,59258.0,3608615.0,3284753.0,2917599.0,4558446.0,4660498.0,3445449.0,3911722.0,1469608.0,1090851.0,2763723.0,3023144.0,3622733.0,4063911.0,4280957.0,4369963.0,4904480.0,4866298.0,4919567.0,5030060.0,4146891.0,3663325.0,3185850.0,3200749.0,2221753.0,1958276.0,2212089.0,2230900.0
40140,Collier County (CAT) - Public Transit & Neighborhood Enhancement Divsion / Transportation Management Services Department,Naples,FL,"Bonita Springs--Estero, FL",242.96,425675,,,,,,,,,,,,,,,4111463.0,1122476.0,1249453.0,1242071.0,1211859.0,1172300.0,1277616.0,1323444.0,1448557.0,1267540.0,1187405.0,1074628.0,996499.0,947217.0,913727.0,723423.0,649409.0,746338.0,844505.0
40141,Central Midlands Regional Transportation Authority (CMRTA),Columbia,SC,"Columbia, SC",367.5,590407,,,,,,,,,,,,,1913449.0,2555762.0,2739760.0,2548769.0,2274129.0,2268737.0,2098116.0,1959250.0,1853877.0,1625999.0,1322052.0,1585501.0,2117302.0,2419688.0,2496462.0,2648442.0,2733489.0,2452324.0,2115715.0,1665517.0,1968473.0
40158,Lake County Board of County Commissioners (LCBOCC) - Office of Transit Services,Tavares,FL,"Leesburg--Eustis--Tavares, FL",86.09,151523,,,,,,,,,,,,,,,,,262124.0,327034.0,375320.0,450376.0,449488.0,464082.0,466131.0,461006.0,437939.0,418963.0,425294.0,447962.0,472695.0,352964.0,246782.0,262313.0,289663.0
40172,Western Piedmont Regional Transit Authority (WPRTA),Conover,NC,"Hickory, NC",221.34,201511,,,,,,,,,,,,,,,,,,,288900.0,256006.0,238803.0,280668.0,233355.0,209498.0,224542.0,223686.0,249206.0,244524.0,244326.0,201542.0,131299.0,125694.0,124319.0
40192,"Martin County (MCBOCC) - Public Works Department, Transit Division",Stuart,FL,"Port St. Lucie, FL",224.23,437745,,,,,,,,,,,,,,,,,,,,,34237.0,82417.0,71059.0,45247.0,47685.0,55234.0,71593.0,90288.0,105496.0,93562.0,73433.0,92669.0,107491.0
41199,Board of County Commissioners of St. Lucie County (SLCART) - Transit Department,Fort Pierce,FL,"Port St. Lucie, FL",224.23,437745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491475.0,570887.0,671535.0
40244,"Spartanburg Regional Health Services, Inc. (SRHS)",Spartanburg,SC,"Spartanburg, SC",181.0,196943,,,,,,,,,,,,,,,,,,,,,,,,,141727.0,141629.0,134710.0,139701.0,129108.0,91319.0,83982.0,78198.0,85594.0
40265,North Central Alabama Regional Council of Governments (NARCOG) - Transportation,Decatur,AL,"Decatur, AL",43.47,60458,,,,,,,,,,,,,,,,,,,,,,,,,,,174826.0,157767.0,141928.0,58022.0,109267.0,87351.0,38312.0
40950,First Tennessee Human Resource Agency (N.E.T. Trans) - Grants and Compliance Manager at NetTrans,Johnson City,TN,"Johnson City, TN",106.03,128519,,,,,,,,,,,,,,,,,114302.0,112270.0,113376.0,106324.0,182182.0,123477.0,98371.0,154445.0,157446.0,163433.0,172679.0,173314.0,162782.0,131072.0,102945.0,130873.0,141537.0
41105,"Audubon Area Community Services, Inc. (AACS) - Transportation",Owensboro,KY,"Owensboro, KY",36.4,76433,,,,,,,,,,,,,,,,,42664.0,53191.0,50729.0,64029.0,72852.0,100242.0,71120.0,184968.0,199202.0,164273.0,211269.0,190731.0,151344.0,123863.0,86876.0,113791.0,132537.0
50001,City of Appleton - Valley Transit,Appleton,WI,"Appleton, WI",107.78,230967,1342121.0,1344273.0,1372166.0,1332020.0,1392006.0,1222102.0,1215491.0,1221613.0,1169631.0,1151210.0,1167248.0,1165818.0,1098081.0,1128330.0,1156294.0,1135399.0,1181115.0,1223978.0,1128958.0,1159533.0,1261119.0,1277402.0,1274139.0,1271282.0,1249880.0,1191766.0,1146834.0,1159526.0,1112264.0,640194.0,658366.0,737910.0,777302.0
